Voltage,Current,Direction,Timestamp,Nruns
0.0,9.638267e-10,1,1781067073.4419665,2
0.1,1.050007e-06,1,1781067073.6416564,2
0.2,7.755573e-06,1,1781067073.8379004,2
0.30000000000000004,1.753745e-05,1,1781067074.0371678,2
0.4,3.464871e-05,1,1781067074.2361531,2
0.5,6.102037e-05,1,1781067074.4240637,2
0.6,9.994241e-05,1,1781067074.6151192,2
0.7,0.0001577685,1,1781067074.8150876,2
0.7999999999999999,0.0002406892,1,1781067075.0131423,2
0.8999999999999999,0.0003610225,1,1781067075.2102137,2
0.9999999999999999,0.0005380117,1,1781067075.4240289,2
1.0999999999999999,0.0007818542,1,1781067075.621471,2
1.2,0.001128499,1,1781067075.8150768,2
1.3,0.00160023,1,1781067076.0083823,2
1.4000000000000001,0.002554544,1,1781067076.2101321,2
1.5000000000000002,0.003336764,1,1781067076.4320872,2
1.6000000000000003,0.04820018,1,1781067076.6390114,2
1.7000000000000004,0.05532308,1,1781067076.8346035,2
1.8000000000000005,0.05963786,1,1781067077.0253005,2
1.9000000000000006,0.06385556,1,1781067077.2187862,2
2.0000000000000004,0.06790748,1,1781067077.4287493,2
2.1000000000000005,0.07195854,1,1781067077.6245677,2
2.2000000000000006,0.07617622,1,1781067077.8299332,2
2.3000000000000007,0.08023736,1,1781067078.0221615,2
2.400000000000001,0.08426289,1,1781067078.2101667,2
2.500000000000001,0.08844125,1,1781067078.407137,2
2.600000000000001,0.09260246,1,1781067078.5939224,2
2.700000000000001,0.09662542,1,1781067078.779987,2
2.800000000000001,0.1008267,1,1781067078.9675498,2
