Voltage,Current,Direction,Timestamp,Nruns
0.0,-5.654888e-11,1,1781065466.2202737,2
0.1,1.79519e-08,1,1781065466.4182277,2
0.2,5.109135e-08,1,1781065466.635896,2
0.30000000000000004,1.146414e-07,1,1781065466.8344374,2
0.4,2.314993e-07,1,1781065467.0299873,2
0.5,4.339412e-07,1,1781065467.2307005,2
0.6,7.576648e-07,1,1781065467.4299521,2
0.7,1.287469e-06,1,1781065467.6383505,2
0.7999999999999999,2.150571e-06,1,1781065467.8399262,2
0.8999999999999999,3.672414e-06,1,1781065468.0344214,2
0.9999999999999999,5.766954e-06,1,1781065468.2323408,2
1.0999999999999999,9.049496e-06,1,1781065468.4289556,2
1.2,1.413075e-05,1,1781065468.6341732,2
1.3,2.212049e-05,1,1781065468.8419416,2
1.4000000000000001,3.385065e-05,1,1781065469.0707402,2
1.5000000000000002,5.149196e-05,1,1781065469.2693799,2
1.6000000000000003,7.877687e-05,1,1781065469.4620385,2
1.7000000000000004,0.0001166239,1,1781065469.6851044,2
1.8000000000000005,0.0001692403,1,1781065469.876951,2
1.9000000000000006,0.01050004,1,1781065470.081922,2
2.0000000000000004,0.0666011,1,1781065470.301125,2
2.1000000000000005,0.07153457,1,1781065470.4920201,2
2.2000000000000006,0.07623447,1,1781065470.6813574,2
2.3000000000000007,0.08060912,1,1781065470.8735967,2
2.400000000000001,0.08486196,1,1781065471.0635042,2
2.500000000000001,0.08942328,1,1781065471.2528658,2
2.600000000000001,0.09374268,1,1781065471.4491172,2
2.700000000000001,0.09766623,1,1781065471.6338785,2
2.800000000000001,0.1017432,1,1781065471.8270354,2
2.9000000000000012,0.1114468,1,1781065472.0259712,2
3.0000000000000013,0.1152731,1,1781065472.2198918,2
