timestamp_unix,timestamp_iso,sample_timestamp,sample_clockbase,block_index,block_name,mode,sweep_variable,sweep_value,point_index_block,point_index_total,set_bias_V,set_amplitude_V,set_frequency_Hz,measured_drive_V,measured_frequency_Hz,model,model_name,param0_name,param1_name,param0,param1,C_F,R_Ohm,demod_R_raw,demod_R,demod_R_gain,Z_real_Ohm,Z_imag_Ohm,Z_abs_Ohm,Z_phase_rad,imps_current_range_A,currin_index,currin_range_A,currin_norm_min,currin_norm_max,currin_est_A,currin_peak_A,iv_autorange_mode
1781066146.5203404,2026-06-10T12:35:46.520,87857501022576,,1,cf_0V,frequency,frequency,0.0,1,1,0.0,0.1,0.0,0.099945068359375,0.0,0,Rp || Cp,Rp,Cp,108.61696845122093,nan,nan,108.61696845122093,8.790510835412985e-08,8.790510835412985e-08,1.0,-108.61696845029894,-0.0004475333132156692,108.61696845122091,-3.1415885333006743,9.999999747378752e-05,0,9.999999747378752e-05,-0.4298095703125,0.999969482421875,2.8507994885296206e-05,9.999694571605211e-05,off
1781066147.4251819,2026-06-10T12:35:47.425,87857556359536,,1,cf_0V,frequency,frequency,100.0,2,2,0.0,0.1,100.0,0.099945068359375,99.99999996068709,0,Rp || Cp,Rp,Cp,329624.3210533988,7.395065804511697e-11,7.395065804511697e-11,329624.3210533988,1.6611446373946846e-07,1.6611446373946846e-07,1.0,329547.01745610504,-5047.293326801247,329585.66698832816,-0.01531465453542863,0.0010000000474974513,0,0.0010000000474974513,-0.025146484375,0.014678955078125,-5.2337648970279815e-06,2.5146485569393917e-05,off
1781066148.2200673,2026-06-10T12:35:48.220,87857602234736,,1,cf_0V,frequency,frequency,111.67312606580774,3,3,0.0,0.1,111.67312606580774,0.099945068359375,111.6731259998005,0,Rp || Cp,Rp,Cp,377786.96015775803,1.82759900177728e-10,1.82759900177728e-10,377786.96015775803,1.8863399573475892e-07,1.8863399573475892e-07,1.0,376902.3708126226,-18259.348876045562,377344.40627303964,-0.04840798435448519,9.999999747378752e-05,0,9.999999747378752e-05,-0.05047607421875,0.060089111328125,4.806518433264628e-07,6.008910981014637e-06,off
1781066148.6416063,2026-06-10T12:35:48.641,87857626319216,,1,cf_0V,frequency,frequency,124.70887085309788,4,4,0.0,0.1,124.70887085309788,0.099945068359375,124.70887085669347,0,Rp || Cp,Rp,Cp,381023.93437192665,1.829529976413176e-10,1.829529976413176e-10,381023.93437192665,1.8676491256677475e-07,1.8676491256677475e-07,1.0,379890.49984653434,-20750.445980619254,380456.7950267734,-0.05456795041362706,9.999999747378752e-05,0,9.999999747378752e-05,-0.052459716796875,0.060089111328125,3.8146971692576415e-07,6.008910981014637e-06,off
1781066149.0521016,2026-06-10T12:35:49.052,87857651550576,,1,cf_0V,frequency,frequency,139.2662945630255,5,5,0.0,0.1,139.2662945630255,0.099945068359375,139.26629449656502,0,Rp || Cp,Rp,Cp,368366.6173871584,1.8010729441358947e-10,1.8010729441358947e-10,368366.6173871584,1.891337232442676e-07,1.891337232442676e-07,1.0,367129.26352795836,-21313.582783088656,367747.4200448355,-0.05798961963386308,9.999999747378752e-05,0,9.999999747378752e-05,-0.052459716796875,0.060089111328125,3.8146971692576415e-07,6.008910981014637e-06,off
1781066149.5040772,2026-06-10T12:35:49.504,87857678788976,,1,cf_0V,frequency,frequency,155.52302469454662,6,6,0.0,0.1,155.52302469454662,0.099945068359375,155.52302464527656,0,Rp || Cp,Rp,Cp,370599.2206691333,1.8304512168729982e-10,1.8304512168729982e-10,370599.2206691333,1.939861415271986e-07,1.939861415271986e-07,1.0,368977.87813864026,-24458.935517255664,369787.6608032379,-0.06619151376580167,9.999999747378752e-05,0,9.999999747378752e-05,-0.053070068359375,0.060089111328125,3.50952139571703e-07,6.008910981014637e-06,off
1781066149.9071395,2026-06-10T12:35:49.907,87857702873456,,1,cf_0V,frequency,frequency,173.67742342849834,7,7,0.0,0.1,173.67742342849834,0.099945068359375,173.6774233762617,0,Rp || Cp,Rp,Cp,373412.8810743925,1.7934485561959368e-10,1.7934485561959368e-10,373412.8810743925,1.9009765059363596e-07,1.9009765059363596e-07,1.0,371429.16773158504,-27144.225830497253,372419.70361101325,-0.07295080425951407,9.999999747378752e-05,0,9.999999747378752e-05,-0.053070068359375,0.05755615234375,2.2430419355234932e-07,5.7556150889759294e-06,off
1781066150.3740728,2026-06-10T12:35:50.374,87857728104816,,1,cf_0V,frequency,frequency,193.95100801315368,8,8,0.0,0.1,193.95100801315368,0.099945068359375,193.9510080006812,0,Rp || Cp,Rp,Cp,368724.4970638955,1.8027195262118023e-10,1.8027195262118023e-10,368724.4970638955,1.8926624749745072e-07,1.8926624749745072e-07,1.0,366320.8771208764,-29673.155642634476,367520.7221101964,-0.08082670555061905,9.999999747378752e-05,0,9.999999747378752e-05,-0.053070068359375,0.0587158203125,2.8228759052506547e-07,5.871581882921362e-06,off
1781066150.8103244,2026-06-10T12:35:50.810,87857757063536,,1,cf_0V,frequency,frequency,216.59115368443398,9,9,0.0,0.1,216.59115368443398,0.099945068359375,216.5911537588272,0,Rp || Cp,Rp,Cp,365133.5115699342,1.8314293380454151e-10,1.8314293380454151e-10,365133.5115699342,1.9044803785249074e-07,1.9044803785249074e-07,1.0,362134.38597974175,-32955.82655738543,363630.8567943665,-0.09075442532673658,9.999999747378752e-05,0,9.999999747378752e-05,-0.058502197265625,0.0587158203125,1.0681152073921396e-08,5.871581882921362e-06,off
1781066151.2007685,2026-06-10T12:35:51.200,87857782294896,,1,cf_0V,frequency,frequency,241.8741121014056,10,10,0.0,0.1,241.8741121014056,0.099945068359375,241.87411220566446,0,Rp || Cp,Rp,Cp,367535.83363829495,1.8423240149018708e-10,1.8423240149018708e-10,367535.83363829495,1.9566384188640249e-07,1.9566384188640249e-07,1.0,363684.64421829453,-37424.83739483885,365605.1680354335,-0.10254369894801346,9.999999747378752e-05,0,9.999999747378752e-05,-0.058502197265625,0.0587158203125,1.0681152073921396e-08,5.871581882921362e-06,off
1781066151.6523094,2026-06-10T12:35:51.652,87857806666096,,1,cf_0V,frequency,frequency,270.1083821275558,11,11,0.0,0.1,270.1083821275558,0.099945068359375,270.1083821676775,0,Rp || Cp,Rp,Cp,377548.05452604586,1.8330308869091173e-10,1.8330308869091173e-10,377548.05452604586,1.92594369140865e-07,1.92594369140865e-07,1.0,372410.6706799023,-43740.3310879379,374970.56444464694,-0.11691621980979283,9.999999747378752e-05,0,9.999999747378752e-05,-0.058502197265625,0.056549072265625,-9.765624753299562e-08,5.850219578773519e-06,off
1781066152.0872636,2026-06-10T12:35:52.087,87857833617776,,1,cf_0V,frequency,frequency,301.6384740876191,12,12,0.0,0.1,301.6384740876191,0.099945068359375,301.6384739851219,0,Rp || Cp,Rp,Cp,369544.9144037171,1.8419937956195156e-10,1.8419937956195156e-10,369544.9144037171,1.9182510496325144e-07,1.9182510496325144e-07,1.0,363495.0931213411,-46894.35307587404,366507.521169344,-0.12830093117751995,9.999999747378752e-05,0,9.999999747378752e-05,-0.053466796875,0.056549072265625,1.5411376563800872e-07,5.654907083707528e-06,off
1781066152.5076768,2026-06-10T12:35:52.507,87857860856176,,1,cf_0V,frequency,frequency,336.849113430846,13,13,0.0,0.1,336.849113430846,0.099945068359375,336.84911350917446,0,Rp || Cp,Rp,Cp,364080.38022229006,1.849861244081879e-10,1.849861244081879e-10,364080.38022229006,1.9231724990475172e-07,1.9231724990475172e-07,1.0,356829.9346921909,-50864.29007658087,360436.92693372554,-0.141591050704525,9.999999747378752e-05,0,9.999999747378752e-05,-0.05267333984375,0.056549072265625,1.9378661619828819e-07,5.654907083707528e-06,off
1781066152.9578977,2026-06-10T12:35:52.957,87857885514096,,1,cf_0V,frequency,frequency,376.169935093184,14,14,0.0,0.1,376.169935093184,0.099945068359375,376.1699350945946,0,Rp || Cp,Rp,Cp,379709.30043676123,1.848107409548502e-10,1.848107409548502e-10,379709.30043676123,1.9756014739009815e-07,1.9756014739009815e-07,1.0,369543.30010035296,-61292.55511999503,374591.8151297451,-0.16436398225108845,9.999999747378752e-05,0,9.999999747378752e-05,-0.055816650390625,0.056549072265625,3.662109282487336e-08,5.654907083707528e-06,off
1781066153.3608308,2026-06-10T12:35:53.360,87857910745456,,1,cf_0V,frequency,frequency,420.08072583827897,15,15,0.0,0.1,420.08072583827897,0.099945068359375,420.08072583143985,0,Rp || Cp,Rp,Cp,380110.25685770495,1.8496558474570127e-10,1.8496558474570127e-10,380110.25685770495,1.9083038010304508e-07,1.9083038010304508e-07,1.0,367456.1413261078,-68189.68004863684,373729.6459520009,-0.1834850674691138,9.999999747378752e-05,0,9.999999747378752e-05,-0.055816650390625,0.055084228515625,-3.662109282487336e-08,5.581664898057781e-06,off
1781066153.8103967,2026-06-10T12:35:53.810,87857936263536,,1,cf_0V,frequency,frequency,469.11727854354143,16,16,0.0,0.1,469.11727854354143,0.099945068359375,469.11727856979724,0,Rp || Cp,Rp,Cp,377381.1518328248,1.846102230168597e-10,1.846102230168597e-10,377381.1518328248,1.9073995254933876e-07,1.9073995254933876e-07,1.0,362111.2407917436,-74359.97871076518,369667.36012474995,-0.20253561197837197,9.999999747378752e-05,0,9.999999747378752e-05,-0.055816650390625,0.061126708984375,2.6550292298033185e-07,6.112670744018445e-06,off
