timestamp_unix,timestamp_iso,sample_timestamp,sample_clockbase,block_index,block_name,mode,sweep_variable,sweep_value,point_index_block,point_index_total,set_bias_V,set_amplitude_V,set_frequency_Hz,measured_drive_V,measured_frequency_Hz,model,model_name,param0_name,param1_name,param0,param1,C_F,R_Ohm,demod_R_raw,demod_R,demod_R_gain,Z_real_Ohm,Z_imag_Ohm,Z_abs_Ohm,Z_phase_rad,imps_current_range_A,currin_index,currin_range_A,currin_norm_min,currin_norm_max,currin_est_A,currin_peak_A,iv_autorange_mode
1781066232.5988343,2026-06-10T12:37:12.598,87862664849776,,2,cv_100kHz,bias,bias,0.0,1,201,0.0,0.1,100000.0,0.099945068359375,99999.99999990905,0,Rp || Cp,Rp,Cp,94546.35964679086,1.0869794526879321e-11,1.0869794526879321e-11,94546.35964679086,1.0054275512468796e-06,1.0054275512468796e-06,1.0,66724.89775897263,-43085.777235299174,79426.67172250878,-0.5733624107396492,9.999999974752427e-07,0,9.999999974752427e-07,-1.0,0.999969482421875,-1.525878902397526e-11,9.999999974752427e-07,off
1781066233.6465297,2026-06-10T12:37:13.646,87862730795376,,2,cv_100kHz,bias,bias,0.01,2,202,0.01,0.1,100000.0,0.099945068359375,99999.99999990905,0,Rp || Cp,Rp,Cp,225161.04105818222,1.8128326124102666e-10,1.8128326124102666e-10,225161.04105818222,8.13666658615336e-06,8.13666658615336e-06,1.0,341.7998235083768,-8766.024011791133,8772.685113159429,-1.5318246374047932,9.999999747378752e-05,0,9.999999747378752e-05,-0.15191650390625,0.14715576171875,-2.3803710336167683e-07,1.5191650006851631e-05,off
1781066234.077937,2026-06-10T12:37:14.077,87862755166576,,2,cv_100kHz,bias,bias,0.02,3,203,0.02,0.1,100000.0,0.099945068359375,99999.99999990905,0,Rp || Cp,Rp,Cp,228373.07740959444,1.8130821302068338e-10,1.8130821302068338e-10,228373.07740959444,8.137205323390468e-06,8.137205323390468e-06,1.0,336.91412983418365,-8765.192839985111,8771.665557521455,-1.5323775084884883,9.999999747378752e-05,0,9.999999747378752e-05,-0.15191650390625,0.278594970703125,6.333923179835388e-06,2.7859496366522407e-05,off
1781066234.509904,2026-06-10T12:37:14.509,87862779251056,,2,cv_100kHz,bias,bias,0.03,4,204,0.03,0.1,100000.0,0.099945068359375,99999.99999990905,0,Rp || Cp,Rp,Cp,223728.55103707634,1.813217622758533e-10,1.813217622758533e-10,223728.55103707634,8.13795503493401e-06,8.13795503493401e-06,1.0,343.83575360895964,-8763.997485406639,8770.739703678004,-1.5315836837934667,9.999999747378752e-05,0,9.999999747378752e-05,-0.15191650390625,0.278594970703125,6.333923179835388e-06,2.7859496366522407e-05,off
1781066234.9617221,2026-06-10T12:37:14.961,87862804482416,,2,cv_100kHz,bias,bias,0.04,5,205,0.04,0.1,100000.0,0.099945068359375,99999.99999990905,0,Rp || Cp,Rp,Cp,220553.00612653836,1.8132030950550738e-10,1.8132030950550738e-10,220553.00612653836,8.13843814717712e-06,8.13843814717712e-06,1.0,348.7763701739233,-8763.676851149261,8770.614397393214,-1.5310193688707705,9.999999747378752e-05,0,9.999999747378752e-05,-0.15191650390625,0.278594970703125,6.333923179835388e-06,2.7859496366522407e-05,off
1781066235.4028919,2026-06-10T12:37:15.402,87862833441136,,2,cv_100kHz,bias,bias,0.05,6,206,0.05,0.1,100000.0,0.099945068359375,99999.99999990905,0,Rp || Cp,Rp,Cp,212522.0462027449,1.8130102197849115e-10,1.8130102197849115e-10,212522.0462027449,8.137114038355772e-06,8.137114038355772e-06,1.0,361.98902641238936,-8763.53881379306,8771.011834224173,-1.5295135335644787,9.999999747378752e-05,0,9.999999747378752e-05,-0.147705078125,0.217254638671875,3.477477939495266e-06,2.172546331835612e-05,off
1781066235.858882,2026-06-10T12:37:15.858,87862861539696,,2,cv_100kHz,bias,bias,0.06,7,207,0.06,0.1,100000.0,0.099945068359375,99999.99999990905,0,Rp || Cp,Rp,Cp,202369.39572097117,1.8129382168390215e-10,1.8129382168390215e-10,202369.39572097117,8.137551132744367e-06,8.137551132744367e-06,1.0,380.11316563142327,-8762.350461818462,8770.59129331749,-1.527443233612405,9.999999747378752e-05,0,9.999999747378752e-05,-0.147705078125,0.300628662109375,7.646179006060017e-06,3.006286545148562e-05,off
1781066236.3067992,2026-06-10T12:37:16.306,87862888778096,,2,cv_100kHz,bias,bias,0.07,8,208,0.07,0.1,100000.0,0.099945068359375,99999.99999990905,0,Rp || Cp,Rp,Cp,192241.6778032299,1.8129785146455217e-10,1.8129785146455217e-10,192241.6778032299,8.138877152887297e-06,8.138877152887297e-06,1.0,400.0393630933779,-8760.37709555829,8769.506163314241,-1.5251633997739382,9.999999747378752e-05,0,9.999999747378752e-05,-0.147705078125,0.300628662109375,7.646179006060017e-06,3.006286545148562e-05,off
1781066236.6950028,2026-06-10T12:37:16.695,87862913722736,,2,cv_100kHz,bias,bias,0.08,9,209,0.08,0.1,100000.0,0.099945068359375,99999.99999990905,0,Rp || Cp,Rp,Cp,182751.87073180755,1.8129979038932256e-10,1.8129979038932256e-10,182751.87073180755,8.138125188953387e-06,8.138125188953387e-06,1.0,420.71005647148377,-8758.341903821283,8768.440560090949,-1.5227978669419606,9.999999747378752e-05,0,9.999999747378752e-05,-0.147705078125,0.300628662109375,7.646179006060017e-06,3.006286545148562e-05,off
1781066237.1087425,2026-06-10T12:37:17.108,87862937520496,,2,cv_100kHz,bias,bias,0.09,10,210,0.09,0.1,100000.0,0.099945068359375,99999.99999990905,0,Rp || Cp,Rp,Cp,175697.22634682583,1.812768513616312e-10,1.812768513616312e-10,175697.22634682583,8.138826671245005e-06,8.138826671245005e-06,1.0,437.63047762421417,-8757.79313802658,8768.720606987717,-1.5208674514466602,9.999999747378752e-05,0,9.999999747378752e-05,-0.1470947265625,0.2509765625,5.194091665661205e-06,2.5097655615979875e-05,off
