Voltage,Current,Direction,Timestamp,Nruns
0.0,4.819018e-07,1,1781064751.330522,2
0.1,1.049993e-05,1,1781064751.5314631,2
0.2,0.001050001,1,1781064751.7275965,2
0.30000000000000004,0.01341514,1,1781064751.9306343,2
0.4,0.01798938,1,1781064752.1364956,2
0.5,0.02244943,1,1781064752.3329248,2
0.6,0.02690822,1,1781064752.5300636,2
0.7,0.03136658,1,1781064752.7225182,2
0.7999999999999999,0.03581326,1,1781064752.913479,2
0.8999999999999999,0.04025946,1,1781064753.122455,2
0.9999999999999999,0.04469522,1,1781064753.327453,2
1.0999999999999999,0.0491268,1,1781064753.5376182,2
1.2,0.05354792,1,1781064753.7362103,2
1.3,0.05796064,1,1781064753.9246416,2
1.4000000000000001,0.06236378,1,1781064754.1168773,2
1.5000000000000002,0.06675011,1,1781064754.3131542,2
1.6000000000000003,0.07113443,1,1781064754.5036702,2
1.7000000000000004,0.07550073,1,1781064754.688779,2
1.8000000000000005,0.07985909,1,1781064754.8838947,2
1.9000000000000006,0.0841973,1,1781064755.1145372,2
2.0000000000000004,0.08852382,1,1781064755.3384302,2
