timestamp_unix,timestamp_iso,sample_timestamp,sample_clockbase,block_index,block_name,mode,sweep_variable,sweep_value,point_index_block,point_index_total,set_bias_V,set_amplitude_V,set_frequency_Hz,measured_drive_V,measured_frequency_Hz,model,model_name,param0_name,param1_name,param0,param1,C_F,R_Ohm,demod_R_raw,demod_R,demod_R_gain,Z_real_Ohm,Z_imag_Ohm,Z_abs_Ohm,Z_phase_rad,imps_current_range_A,currin_index,currin_range_A,currin_norm_min,currin_norm_max,currin_est_A,currin_peak_A,iv_autorange_mode
1781067456.1306086,2026-06-10T12:57:36.130,87936079505776,,2,cv_100kHz,bias,bias,0.0,1,201,0.0,0.1,100000.0,0.099945068359375,99999.99999990905,0,Rp || Cp,Rp,Cp,340390.15166215634,2.2162160391605032e-11,2.2162160391605032e-11,340390.15166215634,9.871713860998559e-07,9.871713860998559e-07,1.0,14505.285970916586,-68753.56841972041,70267.03701980927,-1.3628704712450905,9.999999974752427e-07,0,9.999999747378752e-05,-1.0,0.999969482421875,-1.5258788677030566e-09,9.999999747378752e-05,off
1781067457.0396233,2026-06-10T12:57:37.039,87936134842736,,2,cv_100kHz,bias,bias,0.01,2,202,0.01,0.1,100000.0,0.099945068359375,99999.99999990905,0,Rp || Cp,Rp,Cp,336101.53343942843,4.9547136453152423e-11,4.9547136453152423e-11,336101.53343942843,2.23694197650756e-06,2.23694197650756e-06,1.0,3042.172251366548,-31831.17884502851,31976.22176979599,-1.4755136395195216,9.999999747378752e-05,0,9.999999747378752e-05,-0.060821533203125,0.055908203125,-2.456664977001921e-07,6.0821531666643835e-06,off
1781067457.4612687,2026-06-10T12:57:37.461,87936157780336,,2,cv_100kHz,bias,bias,0.02,3,203,0.02,0.1,100000.0,0.099945068359375,99999.99999990905,0,Rp || Cp,Rp,Cp,333295.54897259455,4.955309979789904e-11,4.955309979789904e-11,333295.54897259455,2.236776604450728e-06,2.236776604450728e-06,1.0,3066.58315692401,-31822.54836587997,31969.962726864414,-1.4747278621657054,9.999999747378752e-05,0,9.999999747378752e-05,-0.060821533203125,0.056884765625,-1.968383739336943e-07,6.0821531666643835e-06,off
1781067457.9435017,2026-06-10T12:57:37.943,87936186165616,,2,cv_100kHz,bias,bias,0.03,4,204,0.03,0.1,100000.0,0.099945068359375,99999.99999990905,0,Rp || Cp,Rp,Cp,319910.8249823373,4.956687030307121e-11,4.956687030307121e-11,319910.8249823373,2.2375258303977316e-06,2.2375258303977316e-06,1.0,3190.6205987728113,-31788.897561157035,31948.616057022704,-1.4707623181031662,9.999999747378752e-05,0,9.999999747378752e-05,-0.060821533203125,0.060302734375,-2.5939940750951962e-08,6.0821531666643835e-06,off
1781067458.4270618,2026-06-10T12:57:38.427,87936213404016,,2,cv_100kHz,bias,bias,0.04,5,205,0.04,0.1,100000.0,0.099945068359375,99999.99999990905,0,Rp || Cp,Rp,Cp,311619.0023869508,4.955211922514823e-11,4.955211922514823e-11,311619.0023869508,2.2381071484368135e-06,2.2381071484368135e-06,1.0,3275.6875387289515,-31781.069115098973,31949.436347924548,-1.4680886065238734,9.999999747378752e-05,0,9.999999747378752e-05,-0.060821533203125,0.06195068359375,5.6457518105013094e-08,6.19506820287441e-06,off
1781067458.9043655,2026-06-10T12:57:38.904,87936240929136,,2,cv_100kHz,bias,bias,0.05,6,206,0.05,0.1,100000.0,0.099945068359375,99999.99999990905,0,Rp || Cp,Rp,Cp,297569.10438861325,4.954801919470478e-11,4.954801919470478e-11,297569.10438861325,2.2391222252508576e-06,2.2391222252508576e-06,1.0,3427.4296861560215,-31751.376471120893,31935.829127555044,-1.46326683104611,9.999999747378752e-05,0,9.999999747378752e-05,-0.05975341796875,0.06195068359375,1.0986327847462007e-07,6.19506820287441e-06,off
1781067459.4307425,2026-06-10T12:57:39.430,87936274188656,,2,cv_100kHz,bias,bias,0.06,7,207,0.06,0.1,100000.0,0.099945068359375,99999.99999990905,0,Rp || Cp,Rp,Cp,283526.62347388413,4.9552415682555014e-11,4.9552415682555014e-11,283526.62347388413,2.240288305871632e-06,2.240288305871632e-06,1.0,3592.352778061148,-31711.55396710576,31914.380042399458,-1.4579950643184334,9.999999747378752e-05,0,9.999999747378752e-05,-0.05975341796875,0.09039306640625,1.5319823831738688e-06,9.039306412272907e-06,off
1781067459.8531103,2026-06-10T12:57:39.853,87936302573936,,2,cv_100kHz,bias,bias,0.07,8,208,0.07,0.1,100000.0,0.099945068359375,99999.99999990905,0,Rp || Cp,Rp,Cp,269423.88891368225,4.9549109397037675e-11,4.9549109397037675e-11,269423.88891368225,2.241655606169641e-06,2.241655606169641e-06,1.0,3775.7491700451933,-31670.502729844487,31894.78052842164,-1.4521366532367765,9.999999747378752e-05,0,9.999999747378752e-05,-0.05975341796875,0.09039306640625,1.5319823831738688e-06,9.039306412272907e-06,off
1781067460.3240898,2026-06-10T12:57:40.324,87936327805296,,2,cv_100kHz,bias,bias,0.08,9,209,0.08,0.1,100000.0,0.099945068359375,99999.99999990905,0,Rp || Cp,Rp,Cp,253181.17258091582,4.9534866887039893e-11,4.9534866887039893e-11,253181.17258091582,2.2438940611433745e-06,2.2438940611433745e-06,1.0,4012.807727047113,-31620.63787815323,31874.242981999552,-1.4445663719754815,9.999999747378752e-05,0,9.999999747378752e-05,-0.05975341796875,0.09039306640625,1.5319823831738688e-06,9.039306412272907e-06,off
1781067460.7771444,2026-06-10T12:57:40.777,87936357910896,,2,cv_100kHz,bias,bias,0.09,10,210,0.09,0.1,100000.0,0.099945068359375,99999.99999990905,0,Rp || Cp,Rp,Cp,236529.52089942427,4.9532059547747494e-11,4.9532059547747494e-11,236529.52089942427,2.2454309529577984e-06,2.2454309529577984e-06,1.0,4285.885916405599,-31549.480571771106,31839.261022156377,-1.4357763622083515,9.999999747378752e-05,0,9.999999747378752e-05,-0.05908203125,0.079437255859375,1.0177612047579387e-06,7.943725385262113e-06,off
