Voltage,Current,Direction,Timestamp,Nruns
0.0,3.657818e-10,1,1781066094.2168612,2
0.1,7.822685e-07,1,1781066094.414214,2
0.2,2.48426e-06,1,1781066094.6162703,2
0.30000000000000004,5.804539e-06,1,1781066094.8110156,2
0.4,1.154525e-05,1,1781066095.011043,2
0.5,2.085694e-05,1,1781066095.2029772,2
0.6,3.524249e-05,1,1781066095.399231,2
0.7,5.641967e-05,1,1781066095.5911953,2
0.7999999999999999,8.908129e-05,1,1781066095.7866352,2
0.8999999999999999,0.0001390615,1,1781066095.991859,2
0.9999999999999999,0.0002143518,1,1781066096.1879466,2
1.0999999999999999,0.0003241174,1,1781066096.3801525,2
1.2,0.0004808216,1,1781066096.5807865,2
1.3,0.0007049285,1,1781066096.785981,2
1.4000000000000001,0.001021192,1,1781066096.9810247,2
1.5000000000000002,0.001450697,1,1781066097.18257,2
1.6000000000000003,0.002034189,1,1781066097.3971834,2
1.7000000000000004,0.002799114,1,1781066097.5925453,2
1.8000000000000005,0.06231463,1,1781066097.79983,2
1.9000000000000006,0.06740054,1,1781066097.9997847,2
2.0000000000000004,0.0719711,1,1781066098.1973195,2
2.1000000000000005,0.07654624,1,1781066098.3960972,2
2.2000000000000006,0.08149316,1,1781066098.6218998,2
2.3000000000000007,0.08566892,1,1781066098.8079715,2
2.400000000000001,0.08983389,1,1781066098.9969828,2
2.500000000000001,0.09426293,1,1781066099.185138,2
2.600000000000001,0.098908,1,1781066099.3910131,2
2.700000000000001,0.1032052,1,1781066099.5758202,2
2.800000000000001,0.1078674,1,1781066099.774592,2
2.9000000000000012,0.1123617,1,1781066099.962282,2
3.0000000000000013,0.1171007,1,1781066100.149225,2
3.1000000000000014,0.1215393,1,1781066100.35057,2
3.2000000000000015,0.1264053,1,1781066100.5448246,2
3.3000000000000016,0.1307109,1,1781066100.735966,2
3.4000000000000017,0.1354414,1,1781066100.9410481,2
3.5000000000000018,0.1400769,1,1781066101.15142,2
