Voltage,Current,Direction,Timestamp,Nruns
0.0,4.70378e-07,1,1781066559.676937,2
0.1,1.049993e-05,1,1781066559.87966,2
0.2,0.00105,1,1781066560.0756824,2
0.30000000000000004,0.01056379,1,1781066560.2809641,2
0.4,0.01405967,1,1781066560.478749,2
0.5,0.01733428,1,1781066560.681973,2
0.6,0.02051889,1,1781066560.8739295,2
0.7,0.02359549,1,1781066561.0789778,2
0.7999999999999999,0.02658378,1,1781066561.2771468,2
0.8999999999999999,0.02954192,1,1781066561.4673624,2
0.9999999999999999,0.03253441,1,1781066561.6623936,2
1.0999999999999999,0.03535274,1,1781066561.8759906,2
1.2,0.0385679,1,1781066562.080983,2
1.3,0.04328412,1,1781066562.2924714,2
1.4000000000000001,0.04753568,1,1781066562.4809904,2
1.5000000000000002,0.05202797,1,1781066562.6723921,2
1.6000000000000003,0.05683417,1,1781066562.870506,2
1.7000000000000004,0.06162574,1,1781066563.077974,2
1.8000000000000005,0.06699958,1,1781066563.2875335,2
1.9000000000000006,0.07215822,1,1781066563.473185,2
2.0000000000000004,0.07743911,1,1781066563.6586986,2
2.1000000000000005,0.08329936,1,1781066563.8730547,2
2.2000000000000006,0.0885438,1,1781066564.0627728,2
2.3000000000000007,0.09411982,1,1781066564.2602081,2
2.400000000000001,0.1003986,1,1781066564.4449956,2
2.500000000000001,0.1069595,1,1781066564.630026,2
2.600000000000001,0.1126791,1,1781066564.8246663,2
2.700000000000001,0.1178951,1,1781066565.0093493,2
2.800000000000001,0.1236477,1,1781066565.1959124,2
2.9000000000000012,0.1295213,1,1781066565.3871255,2
3.0000000000000013,0.135624,1,1781066565.5738492,2
3.1000000000000014,0.1413247,1,1781066565.7623887,2
3.2000000000000015,0.1477164,1,1781066565.984891,2
3.3000000000000016,0.1587793,1,1781066566.1694171,2
3.4000000000000017,0.1656964,1,1781066566.370496,2
3.5000000000000018,0.1719522,1,1781066566.5656,2
3.600000000000002,0.1775897,1,1781066566.7530117,2
3.700000000000002,0.1831838,1,1781066566.94235,2
3.800000000000002,0.188884,1,1781066567.1470175,2
3.900000000000002,0.1944647,1,1781066567.345472,2
4.000000000000002,0.1999523,1,1781066567.527964,2
4.100000000000001,0.2059535,1,1781066567.804519,2
4.200000000000001,0.2119389,1,1781066568.0998921,2
4.300000000000001,0.2177176,1,1781066568.3739817,2
4.4,0.2235185,1,1781066568.6369686,2
4.5,0.2292887,1,1781066568.8994277,2
4.6,0.2349633,1,1781066569.1707053,2
4.699999999999999,0.2405617,1,1781066569.4369688,2
4.799999999999999,0.24607,1,1781066569.7065482,2
