timestamp_unix,timestamp_iso,sample_timestamp,sample_clockbase,block_index,block_name,mode,sweep_variable,sweep_value,point_index_block,point_index_total,set_bias_V,set_amplitude_V,set_frequency_Hz,measured_drive_V,measured_frequency_Hz,model,model_name,param0_name,param1_name,param0,param1,C_F,R_Ohm,demod_R_raw,demod_R,demod_R_gain,Z_real_Ohm,Z_imag_Ohm,Z_abs_Ohm,Z_phase_rad,imps_current_range_A,currin_index,currin_range_A,currin_norm_min,currin_norm_max,currin_est_A,currin_peak_A,iv_autorange_mode
1781065032.3849752,2026-06-10T12:17:12.384,87790627309936,,1,cf_0V,frequency,frequency,0.0,1,1,0.0,0.1,0.0,0.01007080078125,99999.99999990905,0,Rp || Cp,Rp,Cp,450735.2281080627,1.7530553929589988e-10,1.7530553929589988e-10,450735.2281080627,8.577582176605671e-06,8.577582176605671e-06,1.0,182.789533531516,-9075.035541446963,9076.876229854312,-1.5506570315360528,0.0010000000474974513,0,0.0010000000474974513,-0.020904541015625,0.009918212890625,-5.4931643234112926e-06,2.090454200853742e-05,off
1781065032.808945,2026-06-10T12:17:12.808,87790673758576,,1,cf_0V,frequency,frequency,100.0,2,2,0.0,0.1,100.0,0.099945068359375,99.99999996068709,0,Rp || Cp,Rp,Cp,1455450.408823412,-3.4336028946653886e-10,-3.4336028946653886e-10,1455450.408823412,5.785148317134895e-08,5.785148317134895e-08,1.0,1324828.9571309735,415994.0884491355,1388604.6403772999,0.3042493178690106,0.0010000000474974513,0,0.0010000000474974513,-0.023651123046875,0.014556884765625,-4.54711935660157e-06,2.3651124170243065e-05,off
1781065033.9326785,2026-06-10T12:17:13.932,87790741137776,,1,cf_0V,frequency,frequency,111.67312606580774,3,3,0.0,0.1,111.67312606580774,0.099945068359375,111.6731259998005,0,Rp || Cp,Rp,Cp,1171297.309760791,1.7698591908379405e-10,1.7698591908379405e-10,1171297.309760791,6.206719352285542e-08,6.206719352285542e-08,1.0,1147028.7989334667,-166843.28223266802,1159099.5411995128,-0.14444390883457928,9.999999747378752e-05,0,9.999999747378752e-05,-0.05242919921875,0.049072265625,-1.6784667544733622e-07,5.2429197894277024e-06,off
1781065034.3308575,2026-06-10T12:17:14.330,87790768089456,,1,cf_0V,frequency,frequency,124.70887085309788,4,4,0.0,0.1,124.70887085309788,0.099945068359375,124.70887085669347,0,Rp || Cp,Rp,Cp,1167308.64660954,1.7131389631507315e-10,1.7131389631507315e-10,1167308.64660954,6.197316671090534e-08,6.197316671090534e-08,1.0,1139334.1590680853,-178528.11890120854,1153236.5825179955,-0.15543123801486977,9.999999747378752e-05,0,9.999999747378752e-05,-0.055908203125,0.0509033203125,-2.502441343033013e-07,5.590820171263999e-06,off
1781065034.7878492,2026-06-10T12:17:14.787,87790791313776,,1,cf_0V,frequency,frequency,139.2662945630255,5,5,0.0,0.1,139.2662945630255,0.099945068359375,139.26629449656502,0,Rp || Cp,Rp,Cp,1168936.243330401,1.7170557427433327e-10,1.7170557427433327e-10,1168936.243330401,6.20348321022405e-08,6.20348321022405e-08,1.0,1133957.90707029,-199158.13058551287,1151314.2472781048,-0.17385782446250625,9.999999747378752e-05,0,9.999999747378752e-05,-0.055908203125,0.05303955078125,-1.4343261356408732e-07,5.590820171263999e-06,off
1781065035.2679956,2026-06-10T12:17:15.267,87790822279536,,1,cf_0V,frequency,frequency,155.52302469454662,6,6,0.0,0.1,155.52302469454662,0.099945068359375,155.52302464527656,0,Rp || Cp,Rp,Cp,1189583.618414939,1.7626931320250047e-10,1.7626931320250047e-10,1189583.618414939,6.135059694662412e-08,6.135059694662412e-08,1.0,1141651.5606663674,-233926.71616257765,1165371.1831457647,-0.20210457102626608,9.999999747378752e-05,0,9.999999747378752e-05,-0.055908203125,0.05303955078125,-1.4343261356408732e-07,5.590820171263999e-06,off
1781065035.7375429,2026-06-10T12:17:15.737,87790848371056,,1,cf_0V,frequency,frequency,173.67742342849834,7,7,0.0,0.1,173.67742342849834,0.099945068359375,173.6774233762617,0,Rp || Cp,Rp,Cp,1179753.2547720177,1.7473690833177833e-10,1.7473690833177833e-10,1179753.2547720177,6.193625298411862e-08,6.193625298411862e-08,1.0,1122926.9221823565,-252610.01317014138,1150989.4401408553,-0.22127329486943575,9.999999747378752e-05,0,9.999999747378752e-05,-0.055908203125,0.05303955078125,-1.4343261356408732e-07,5.590820171263999e-06,off
1781065036.1513038,2026-06-10T12:17:16.151,87790876469616,,1,cf_0V,frequency,frequency,193.95100801315368,8,8,0.0,0.1,193.95100801315368,0.099945068359375,193.9510080006812,0,Rp || Cp,Rp,Cp,1172593.9636532683,1.7701911653003638e-10,1.7701911653003638e-10,1172593.9636532683,6.226193946998958e-08,6.226193946998958e-08,1.0,1102077.335747105,-278773.7028643383,1136789.0003761172,-0.24775596451307927,9.999999747378752e-05,0,9.999999747378752e-05,-0.0513916015625,0.0540771484375,1.3427734035786898e-07,5.4077147071396325e-06,off
1781065036.5724907,2026-06-10T12:17:16.572,87790900840816,,1,cf_0V,frequency,frequency,216.59115368443398,9,9,0.0,0.1,216.59115368443398,0.099945068359375,216.5911537588272,0,Rp || Cp,Rp,Cp,1181341.9380971682,1.776708361294747e-10,1.776708361294747e-10,1181341.9380971682,5.9156722360150656e-08,5.9156722360150656e-08,1.0,1092229.4471792208,-311979.6254438309,1135912.1673692465,-0.2782269204483867,9.999999747378752e-05,0,9.999999747378752e-05,-0.0513916015625,0.0540771484375,1.3427734035786898e-07,5.4077147071396325e-06,off
1781065036.9744663,2026-06-10T12:17:16.974,87790926072176,,1,cf_0V,frequency,frequency,241.8741121014056,10,10,0.0,0.1,241.8741121014056,0.099945068359375,241.87411220566446,0,Rp || Cp,Rp,Cp,1172094.6562962085,1.750187792517463e-10,1.750187792517463e-10,1172094.6562962085,6.324836188746222e-08,6.324836188746222e-08,1.0,1068267.0113660132,-333040.0095285118,1118977.236372405,-0.30220807662604776,9.999999747378752e-05,0,9.999999747378752e-05,-0.0513916015625,0.0540771484375,1.3427734035786898e-07,5.4077147071396325e-06,off
