timestamp_unix,timestamp_iso,sample_timestamp,sample_clockbase,block_index,block_name,mode,sweep_variable,sweep_value,point_index_block,point_index_total,set_bias_V,set_amplitude_V,set_frequency_Hz,measured_drive_V,measured_frequency_Hz,model,model_name,param0_name,param1_name,param0,param1,C_F,R_Ohm,demod_R_raw,demod_R,demod_R_gain,Z_real_Ohm,Z_imag_Ohm,Z_abs_Ohm,Z_phase_rad,imps_current_range_A,currin_index,currin_range_A,currin_norm_min,currin_norm_max,currin_est_A,currin_peak_A,iv_autorange_mode
1781065118.792667,2026-06-10T12:18:38.792,87795809200496,,2,cv_100kHz,bias,bias,0.0,1,201,0.0,0.1,100000.0,0.099945068359375,99999.99999990905,0,Rp || Cp,Rp,Cp,279628981.3881778,-9.066336655451525e-14,-9.066336655451525e-14,279628981.3881778,17520003.292836133,17520003.292836133,1.0,1097706.3745580926,17485581.37713023,17520003.292836133,1.5081008000202194,9.999999747378752e-05,0,9.999999747378752e-05,-0.133544921875,0.13507080078125,7.629394338515283e-08,1.3507079736907457e-05,off
1781065119.2190223,2026-06-10T12:18:39.219,87795862530416,,2,cv_100kHz,bias,bias,0.01,2,202,0.01,0.1,100000.0,0.099945068359375,99999.99999990905,0,Rp || Cp,Rp,Cp,409951.1609325235,1.7323834568614033e-10,1.7323834568614033e-10,409951.1609325235,7.772877577300003e-06,7.772877577300003e-06,1.0,205.77946481034115,-9182.438962875554,9184.744443645273,-1.5483899674775832,9.999999747378752e-05,0,9.999999747378752e-05,-0.144195556640625,0.255462646484375,5.563354351645344e-06,2.5546264003084573e-05,off
1781065119.686785,2026-06-10T12:18:39.686,87795886614896,,2,cv_100kHz,bias,bias,0.02,3,203,0.02,0.1,100000.0,0.099945068359375,99999.99999990905,0,Rp || Cp,Rp,Cp,398210.01853655773,1.732413153672504e-10,1.732413153672504e-10,398210.01853655773,7.773756377822857e-06,7.773756377822857e-06,1.0,211.8332092157244,-9182.005927896447,9184.449148884878,-1.547729946706556,9.999999747378752e-05,0,9.999999747378752e-05,-0.150634765625,0.255462646484375,5.241393910559999e-06,2.5546264003084573e-05,off
1781065120.1039479,2026-06-10T12:18:40.103,87795913853296,,2,cv_100kHz,bias,bias,0.03,4,204,0.03,0.1,100000.0,0.099945068359375,99999.99999990905,0,Rp || Cp,Rp,Cp,406520.70947526663,1.7327882275302015e-10,1.7327882275302015e-10,406520.70947526663,7.77419320173249e-06,7.77419320173249e-06,1.0,207.41729503766757,-9180.218080300303,9182.560968278583,-1.5482062304071773,9.999999747378752e-05,0,9.999999747378752e-05,-0.150634765625,0.255462646484375,5.241393910559999e-06,2.5546264003084573e-05,off
1781065120.5243073,2026-06-10T12:18:40.524,87795939084656,,2,cv_100kHz,bias,bias,0.04,5,205,0.04,0.1,100000.0,0.099945068359375,99999.99999990905,0,Rp || Cp,Rp,Cp,398290.89519930107,1.732733208095813e-10,1.732733208095813e-10,398290.89519930107,7.774850819511726e-06,7.774850819511726e-06,1.0,211.71204921609137,-9180.313699159318,9182.754576201824,-1.5477388871218019,9.999999747378752e-05,0,9.999999747378752e-05,-0.150634765625,0.247894287109375,4.862975951369641e-06,2.4789428084703857e-05,off
1781065120.9866433,2026-06-10T12:18:40.986,87795966323056,,2,cv_100kHz,bias,bias,0.05,6,206,0.05,0.1,100000.0,0.099945068359375,99999.99999990905,0,Rp || Cp,Rp,Cp,392694.7869888662,1.7324358235718794e-10,1.7324358235718794e-10,392694.7869888662,7.773912647692083e-06,7.773912647692083e-06,1.0,214.79946587290596,-9181.747746793295,9184.259931877094,-1.5474064124826452,9.999999747378752e-05,0,9.999999747378752e-05,-0.150634765625,0.242218017578125,4.579162481976873e-06,2.422180114591832e-05,off
1781065121.4942365,2026-06-10T12:18:41.494,87795996428656,,2,cv_100kHz,bias,bias,0.06,7,207,0.06,0.1,100000.0,0.099945068359375,99999.99999990905,0,Rp || Cp,Rp,Cp,377281.8976873344,1.732544937669827e-10,1.732544937669827e-10,377281.8976873344,7.774215232299462e-06,7.774215232299462e-06,1.0,223.5362122647243,-9180.75149031278,9183.472456814687,-1.5464527799418584,9.999999747378752e-05,0,9.999999747378752e-05,-0.143096923828125,0.242218017578125,4.956054562299528e-06,2.422180114591832e-05,off
1781065121.9107249,2026-06-10T12:18:41.910,87796023380336,,2,cv_100kHz,bias,bias,0.07,8,208,0.07,0.1,100000.0,0.099945068359375,99999.99999990905,0,Rp || Cp,Rp,Cp,373363.1997548193,1.732499789233235e-10,1.732499789233235e-10,373363.1997548193,7.774031778335106e-06,7.774031778335106e-06,1.0,225.8913168702482,-9180.875665015199,9183.654221686793,-1.546196739783165,9.999999747378752e-05,0,9.999999747378752e-05,-0.14208984375,0.272064208984375,6.498718097547318e-06,2.72064202111455e-05,off
1781065122.3305397,2026-06-10T12:18:42.330,87796047464816,,2,cv_100kHz,bias,bias,0.08,9,209,0.08,0.1,100000.0,0.099945068359375,99999.99999990905,0,Rp || Cp,Rp,Cp,360636.99971714837,1.7325967041085943e-10,1.7325967041085943e-10,360636.99971714837,7.773882212260156e-06,7.773882212260156e-06,1.0,233.82629012115135,-9179.963888291266,9182.941343833332,-1.5453304595517812,9.999999747378752e-05,0,9.999999747378752e-05,-0.141998291015625,0.272064208984375,6.503295734150427e-06,2.72064202111455e-05,off
1781065122.7542949,2026-06-10T12:18:42.754,87796074703216,,2,cv_100kHz,bias,bias,0.09,10,210,0.09,0.1,100000.0,0.099945068359375,99999.99999990905,0,Rp || Cp,Rp,Cp,351383.23740891565,1.7326153968375046e-10,1.7326153968375046e-10,351383.23740891565,7.773764637884351e-06,7.773764637884351e-06,1.0,239.97068428105567,-9179.547374277003,9182.683481744873,-1.544660393101959,9.999999747378752e-05,0,9.999999747378752e-05,-0.141998291015625,0.272064208984375,6.503295734150427e-06,2.72064202111455e-05,off
1781065123.2538922,2026-06-10T12:18:43.253,87796101941616,,2,cv_100kHz,bias,bias,0.1,11,211,0.1,0.1,100000.0,0.099945068359375,99999.99999990905,0,Rp || Cp,Rp,Cp,341427.2039628402,1.7319254476771927e-10,1.7319254476771927e-10,341427.2039628402,7.771082638297998e-06,7.771082638297998e-06,1.0,247.15492021848593,-9182.827876055844,9186.153349245618,-1.543887920275985,9.999999747378752e-05,0,9.999999747378752e-05,-0.141510009765625,0.24822998046875,5.335998400357589e-06,2.4822997419793325e-05,off
1781065123.7626023,2026-06-10T12:18:43.762,87796130613616,,2,cv_100kHz,bias,bias,0.11,12,212,0.11,0.1,100000.0,0.099945068359375,99999.99999990905,0,Rp || Cp,Rp,Cp,332211.95230360905,1.732153712325679e-10,1.732153712325679e-10,332211.95230360905,7.772599920280792e-06,7.772599920280792e-06,1.0,253.93353732467702,-9181.245773238734,9184.756730038762,-1.5431455238534286,9.999999747378752e-05,0,9.999999747378752e-05,-0.14093017578125,0.22760009765625,4.333495984276681e-06,2.2760009190658792e-05,off
1781065124.1397202,2026-06-10T12:18:44.139,87796157852016,,2,cv_100kHz,bias,bias,0.12,13,213,0.12,0.1,100000.0,0.099945068359375,99999.99999990905,0,Rp || Cp,Rp,Cp,320098.4925137371,1.7324852362335365e-10,1.7324852362335365e-10,320098.4925137371,7.773876258195484e-06,7.773876258195484e-06,1.0,263.42682501119594,-9178.95069611055,9182.72996302101,-1.5421051890954975,9.999999747378752e-05,0,9.999999747378752e-05,-0.141510009765625,0.22760009765625,4.304504285790323e-06,2.2760009190658792e-05,off
1781065124.519412,2026-06-10T12:18:44.519,87796180789616,,2,cv_100kHz,bias,bias,0.13,14,214,0.13,0.1,100000.0,0.099945068359375,99999.99999990905,0,Rp || Cp,Rp,Cp,310110.5251000492,1.7324635374039598e-10,1.7324635374039598e-10,310110.5251000492,7.774217095326295e-06,7.774217095326295e-06,1.0,271.90337404595516,-9178.571057471238,9182.597568328161,-1.5411812727069762,9.999999747378752e-05,0,9.999999747378752e-05,-0.1485595703125,0.248138427734375,4.978942745315074e-06,2.4813842146587106e-05,off
1781065124.9921377,2026-06-10T12:18:44.992,87796203153776,,2,cv_100kHz,bias,bias,0.14,15,215,0.14,0.1,100000.0,0.099945068359375,99999.99999990905,0,Rp || Cp,Rp,Cp,296867.0569212761,1.732046351354097e-10,1.732046351354097e-10,296867.0569212761,7.772408462316907e-06,7.772408462316907e-06,1.0,284.14718045484244,-9180.043440744024,9184.439949942936,-1.5398535006391738,9.999999747378752e-05,0,9.999999747378752e-05,-0.1485595703125,0.248138427734375,4.978942745315074e-06,2.4813842146587106e-05,off
1781065125.4243739,2026-06-10T12:18:45.424,87796233259376,,2,cv_100kHz,bias,bias,0.15,16,216,0.15,0.1,100000.0,0.099945068359375,99999.99999990905,0,Rp || Cp,Rp,Cp,285607.2649892876,1.7322522696410263e-10,1.7322522696410263e-10,285607.2649892876,7.772988571969278e-06,7.772988571969278e-06,1.0,295.2565463310885,-9178.24810296898,9182.99595272725,-1.538638255125984,9.999999747378752e-05,0,9.999999747378752e-05,-0.1485595703125,0.248138427734375,4.978942745315074e-06,2.4813842146587106e-05,off
1781065125.8291445,2026-06-10T12:18:45.829,87796259064176,,2,cv_100kHz,bias,bias,0.16,17,217,0.16,0.1,100000.0,0.099945068359375,99999.99999990905,0,Rp || Cp,Rp,Cp,275205.7783220532,1.7323382335798678e-10,1.7323382335798678e-10,275205.7783220532,7.774459036583962e-06,7.774459036583962e-06,1.0,306.36108909496903,-9177.062975432902,9182.175230955509,-1.5374253716073978,9.999999747378752e-05,0,9.999999747378752e-05,-0.143463134765625,0.27435302734375,6.54449446357841e-06,2.7435302041300957e-05,off
1781065126.278097,2026-06-10T12:18:46.278,87796283148656,,2,cv_100kHz,bias,bias,0.17,18,218,0.17,0.1,100000.0,0.099945068359375,99999.99999990905,0,Rp || Cp,Rp,Cp,268999.46870517655,1.732405169999767e-10,1.732405169999767e-10,268999.46870517655,7.77447392335635e-06,7.77447392335635e-06,1.0,313.3889241191164,-9176.232422316289,9181.58233019392,-1.5366573521241875,9.999999747378752e-05,0,9.999999747378752e-05,-0.148956298828125,0.27435302734375,6.2698362673918595e-06,2.7435302041300957e-05,off
