Voltage,Current,Direction,Timestamp,Nruns
0.0,8.170337e-11,1,1781066330.082918,2
0.1,2.80489e-07,1,1781066330.280447,2
0.2,8.912562e-07,1,1781066330.489831,2
0.30000000000000004,2.128863e-06,1,1781066330.690252,2
0.4,4.316943e-06,1,1781066330.9034874,2
0.5,7.836088e-06,1,1781066331.1009731,2
0.6,1.333238e-05,1,1781066331.306026,2
0.7,2.177966e-05,1,1781066331.5100021,2
0.7999999999999999,3.470956e-05,1,1781066331.7041974,2
0.8999999999999999,5.386944e-05,1,1781066331.898119,2
0.9999999999999999,8.291414e-05,1,1781066332.0896926,2
1.0999999999999999,0.0001263535,1,1781066332.2926924,2
1.2,0.0001887795,1,1781066332.5020723,2
1.3,0.0002788885,1,1781066332.7139726,2
1.4000000000000001,0.0004127768,1,1781066332.949937,2
1.5000000000000002,0.0006004261,1,1781066333.1482267,2
1.6000000000000003,0.0008591299,1,1781066333.3441188,2
1.7000000000000004,0.001216285,1,1781066333.5439825,2
1.8000000000000005,0.05800048,1,1781066333.7468145,2
1.9000000000000006,0.0646667,1,1781066333.9558957,2
2.0000000000000004,0.07177439,1,1781066334.1631966,2
2.1000000000000005,0.07835788,1,1781066334.3508346,2
2.2000000000000006,0.08359828,1,1781066334.5402536,2
2.3000000000000007,0.08815494,1,1781066334.7540138,2
2.400000000000001,0.09253757,1,1781066334.9458141,2
2.500000000000001,0.09688669,1,1781066335.1330812,2
2.600000000000001,0.1014079,1,1781066335.3422806,2
2.700000000000001,0.1060311,1,1781066335.5312028,2
