Voltage,Current,Direction,Timestamp,Nruns
0.0,5.913018e-10,1,1781064497.318347,2
0.1,1.050007e-06,1,1781064497.5179977,2
0.2,3.81198e-06,1,1781064497.713673,2
0.30000000000000004,9.410946e-06,1,1781064497.9139779,2
0.4,1.961488e-05,1,1781064498.1176412,2
0.5,3.735803e-05,1,1781064498.3235512,2
0.6,6.686328e-05,1,1781064498.5307472,2
0.7,0.0001166195,1,1781064498.7398999,2
0.7999999999999999,0.000196394,1,1781064498.9569302,2
0.8999999999999999,0.0003215812,1,1781064499.1514199,2
0.9999999999999999,0.0005133445,1,1781064499.3707917,2
1.0999999999999999,0.0007989623,1,1781064499.564966,2
1.2,0.001212038,1,1781064499.7614605,2
1.3,0.001786422,1,1781064499.951333,2
1.4000000000000001,0.002559576,1,1781064500.1686192,2
1.5000000000000002,0.003557942,1,1781064500.3779855,2
1.6000000000000003,0.004796556,1,1781064500.5886471,2
1.7000000000000004,0.006282544,1,1781064500.7796743,2
1.8000000000000005,0.00799649,1,1781064500.9736485,2
1.9000000000000006,0.01000484,1,1781064501.1789732,2
2.0000000000000004,0.01213629,1,1781064501.388686,2
2.1000000000000005,0.01442596,1,1781064501.5812888,2
2.2000000000000006,0.01694,1,1781064501.775814,2
2.3000000000000007,0.01952268,1,1781064501.9739137,2
2.400000000000001,0.02220623,1,1781064502.1852772,2
2.500000000000001,0.02498357,1,1781064502.3779883,2
2.600000000000001,0.02785425,1,1781064502.5749667,2
2.700000000000001,0.03083442,1,1781064502.77186,2
2.800000000000001,0.03381408,1,1781064502.985258,2
2.9000000000000012,0.03691203,1,1781064503.1769936,2
3.0000000000000013,0.04009788,1,1781064503.368642,2
3.1000000000000014,0.04335789,1,1781064503.5815494,2
3.2000000000000015,0.04666346,1,1781064503.7809358,2
3.3000000000000016,0.05005734,1,1781064503.977905,2
3.4000000000000017,0.05355716,1,1781064504.18648,2
3.5000000000000018,0.05714364,1,1781064504.3806043,2
3.600000000000002,0.06091927,1,1781064504.5739317,2
3.700000000000002,0.1408628,1,1781064504.7739556,2
3.800000000000002,0.1540311,1,1781064504.9826946,2
3.900000000000002,0.1592781,1,1781064505.1688673,2
4.000000000000002,0.1637858,1,1781064505.357826,2
4.100000000000001,0.170063,1,1781064505.5666258,2
4.200000000000001,0.1766638,1,1781064505.757259,2
4.300000000000001,0.1815012,1,1781064505.9449344,2
4.4,0.1859417,1,1781064506.1278715,2
