Voltage,Current,Direction,Timestamp,Nruns
0.0,6.866647e-10,1,1781065837.9020553,2
0.1,1.050007e-06,1,1781065838.099303,2
0.2,5.56235e-06,1,1781065838.3051019,2
0.30000000000000004,1.341239e-05,1,1781065838.5027819,2
0.4,2.673047e-05,1,1781065838.7111177,2
0.5,4.958203e-05,1,1781065838.9054909,2
0.6,8.367991e-05,1,1781065839.1036072,2
0.7,0.0001341244,1,1781065839.3002355,2
0.7999999999999999,0.0002127752,1,1781065839.5097408,2
0.8999999999999999,0.0003303861,1,1781065839.7171571,2
0.9999999999999999,0.0005040288,1,1781065839.9111195,2
1.0999999999999999,0.0007552531,1,1781065840.1066859,2
1.2,0.001109714,1,1781065840.3156176,2
1.3,0.001603217,1,1781065840.5045838,2
1.4000000000000001,0.03523311,1,1781065840.69753,2
1.5000000000000002,0.04071108,1,1781065840.908747,2
1.6000000000000003,0.04247748,1,1781065841.1234822,2
1.7000000000000004,0.04862026,1,1781065841.3254852,2
1.8000000000000005,0.05314058,1,1781065841.5305583,2
1.9000000000000006,0.05773328,1,1781065841.7407994,2
2.0000000000000004,0.0623055,1,1781065841.93359,2
2.1000000000000005,0.0665001,1,1781065842.1244755,2
2.2000000000000006,0.07087111,1,1781065842.3245056,2
2.3000000000000007,0.07489995,1,1781065842.5123723,2
2.400000000000001,0.07914945,1,1781065842.7021518,2
2.500000000000001,0.08304232,1,1781065842.898649,2
2.600000000000001,0.0874019,1,1781065843.1034057,2
2.700000000000001,0.09164809,1,1781065843.2905354,2
2.800000000000001,0.09564722,1,1781065843.4786766,2
2.9000000000000012,0.09997121,1,1781065843.6652572,2
3.0000000000000013,0.1044857,1,1781065843.84879,2
3.1000000000000014,0.1088616,1,1781065844.0418746,2
3.2000000000000015,0.1129855,1,1781065844.2339814,2
